demo,map,round_number,tick_number,time_remaining,ct_score,t_score,ct_alive,ct_total_hp,ct_money,ct_equip_val,ct_rifle_count,ct_awp_alive,ct_pistol_only,ct_smokes,ct_mollies,ct_flashes,ct_nades,ct_any_blinded,ct_any_scoped,ct_any_defusing,ct_has_kit,ct_in_bombsite_a,ct_in_bombsite_b,t_alive,t_total_hp,t_money,t_equip_val,t_rifle_count,t_awp_alive,t_pistol_only,t_smokes,t_mollies,t_flashes,t_nades,t_any_blinded,t_any_scoped,t_any_planting,t_in_bombsite_a,t_in_bombsite_b,t_bomb_carrier_alive,bomb_planted,bomb_site,time_since_plant,ct_win
parivision-vs-g2-m3-ancient,de_ancient,9,66400,143.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,1,0,4,5,3,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66416,143.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,1,0,4,5,3,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66432,143.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,1,0,4,5,3,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66448,142.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,1,0,4,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66464,142.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,2,0,2,5,3,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66480,142.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,1,0,4,5,3,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66496,142.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,1,0,4,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66512,141.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,1,0,4,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66528,141.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66544,141.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66560,141.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66576,140.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66592,140.72,4,5,5,500,5950,1000,0,1,4,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,4,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66608,140.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,4,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66624,140.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,4,5,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66640,139.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66656,139.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66672,139.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66688,139.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66704,138.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66720,138.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66736,138.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66752,138.22,4,5,5,500,5950,1000,0,1,4,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66768,137.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66784,137.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66800,137.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66816,137.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66832,136.97,4,5,5,500,5950,1000,0,1,4,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66848,136.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66864,136.47,4,5,5,500,5950,1000,0,1,4,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66880,136.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66896,135.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66912,135.72,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66928,135.47,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66944,135.22,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66960,134.97,4,5,5,500,5950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66976,134.72,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,66992,134.47,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67008,134.22,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67024,133.97,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67040,133.72,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67056,133.47,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67072,133.22,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67088,132.97,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67104,132.72,4,5,5,500,4950,1000,0,0,5,3,2,0,1,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67120,132.47,4,5,5,500,3650,1000,0,0,3,4,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67136,132.22,4,5,5,500,3650,1000,0,0,3,4,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67152,131.97,4,5,5,500,3650,1000,0,1,2,4,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67168,131.72,4,5,5,500,3650,1000,0,0,4,4,3,1,2,0,0,0,0,0,0,5,500,250,1000,1,0,4,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67184,131.47,4,5,5,500,3650,1000,0,0,4,4,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67200,131.22,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67216,130.97,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67232,130.72,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67248,130.47,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67264,130.22,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67280,129.97,4,5,5,500,3650,1000,1,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67296,129.72,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67312,129.47,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,5,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67328,129.22,4,5,5,500,3650,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67344,128.97,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67360,128.72,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67376,128.47,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,5,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67392,128.22,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,1,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67408,127.97,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67424,127.72,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67440,127.47,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67456,127.22,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67472,126.97,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67488,126.72,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67504,126.47,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67520,126.22,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67536,125.97,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67552,125.72,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67568,125.47,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,1,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67584,125.22,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67600,124.97,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67616,124.72,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67632,124.47,4,5,5,500,2400,1000,0,0,4,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67648,124.22,4,5,5,500,2400,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67664,123.97,4,5,5,500,2400,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67680,123.72,4,5,5,500,2400,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67696,123.47,4,5,5,500,2400,1000,0,0,5,3,3,1,2,0,0,0,0,0,0,5,500,250,1000,0,0,4,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67712,123.22,4,5,5,500,1800,1000,0,0,5,4,3,1,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67728,122.97,4,5,5,500,1800,1000,0,0,5,4,3,1,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67744,122.72,4,5,5,500,1800,1000,0,0,5,4,3,1,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67760,122.47,4,5,5,500,1800,1000,0,0,5,4,3,1,3,0,0,0,0,0,0,5,500,250,1000,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67776,122.22,4,5,5,500,1800,1000,0,0,5,4,3,1,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67792,121.97,4,5,5,500,1100,1000,0,0,5,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67808,121.72,4,5,5,500,1100,1000,0,0,5,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,1,0,2,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67824,121.47,4,5,5,500,1100,1000,0,0,5,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67840,121.22,4,5,5,500,1100,1000,0,0,5,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,1,0,1,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67856,120.97,4,5,5,500,1100,1000,0,0,5,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67872,120.72,4,5,5,500,1100,1000,1,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67888,120.47,4,5,5,500,1100,1000,0,0,5,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67904,120.22,4,5,5,500,1100,1000,1,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67920,119.97,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67936,119.72,4,5,5,500,1100,1000,1,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67952,119.47,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67968,119.22,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,67984,118.97,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68000,118.72,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68016,118.47,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68032,118.22,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68048,117.97,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68064,117.72,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68080,117.47,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68096,117.22,4,5,5,500,1100,1000,0,0,4,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68112,116.97,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68128,116.72,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68144,116.47,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68160,116.22,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68176,115.97,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68192,115.72,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68208,115.47,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68224,115.22,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,2,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
parivision-vs-g2-m3-ancient,de_ancient,9,68240,114.97,4,5,5,500,1100,1000,0,0,3,4,4,2,3,0,0,0,0,0,0,5,500,250,1000,0,0,3,4,4,4,1,0,0,0,0,0,0,0,0,0.0,1
